metric,target_id,native_live,native_Q,rotated_live,rotated_Q,query,T_A,B_R_live_minus_Q,native_Q_minus_live
ca_lddt,5nl7_A,0.45756518107511485,0.5736829544776564,0.43476672036274683,0.49792673468170157,0.5214336853409701,0.05295775908358691,-0.0631600143189547,0.1161177734025416
ca_lddt,3eii_A,0.44610557401255074,0.3401624215577704,0.42977882367417247,0.4023932570444198,0.20348837209302326,-0.0785575858250277,0.027385566629752667,-0.10594315245478036
ca_lddt,3f95_A,0.42360145263483234,0.37069231957966314,0.36815214031834337,0.32895804357904496,0.27961288827074643,-0.013715036315870824,0.03919409673929841,-0.052909133055169234
ca_lddt,3zj0_A,0.663470741044572,0.647491112934099,0.6110455974842767,0.5816755537325676,0.27450779327317476,0.013390415641235979,0.029370043751709058,-0.01597962811047308
ca_lddt,2nlr_A,0.2260157237891033,0.2409423277805267,0.24173264060696023,0.2450794436197702,0.21264225630875805,0.01157980097861347,-0.003346803012809929,0.014926603991423398
ca_lddt,1m1u_A,0.7100541058831586,0.6153174440106842,0.7031025272241628,0.7073231285528389,0.24214094925005136,-0.09895726320115057,-0.004220601328676114,-0.09473666187247447
ca_lddt,2a7m_A,0.6345385980479148,0.59220644779651,0.5915964211771666,0.5869873311643498,0.2653430937592428,-0.037723060238588214,0.00460909001281673,-0.042332150251404944
ca_lddt,3n36_A,0.296637136602006,0.34499261748383486,0.35708466982332876,0.3073354208034214,0.2241484649457767,0.09810472990173613,0.04974924901990733,0.04835548088182881
ca_lddt,1xa1_A,0.39273230030782075,0.41637971513538896,0.38477591694057495,0.3618197944383576,0.2546173110032869,0.04660353732978556,0.022956122502217364,0.023647414827568197
ca_lddt,6j5q_A,0.36208677685950413,0.3701634109691961,0.32848891810668673,0.3210149010768845,0.3115138993238167,0.015550651139494128,0.00747401702980216,0.008076634109691968
ca_lddt,2erf_A,0.3235797712957867,0.34576224545954864,0.35426985874151534,0.34434048798385614,0.28247110621904237,0.032111844921421155,0.009929370757659142,0.02218247416376201
ca_lddt,4dr9_A,0.30307347465998025,0.2946964516374136,0.30762290099536505,0.30252260466529896,0.2925119671757465,-0.003276726692500583,0.005100296330066108,-0.00837702302256669
ca_lddt,1h5y_A,0.8676922003627738,0.8359029812566857,0.8340716710850659,0.8289149341891076,0.49113994697921026,-0.026632482210129798,0.005156736895958321,-0.03178921910608812
ca_lddt,1g69_A,0.8644056431713336,0.8425329900225297,0.8404007080785324,0.8666116832957838,0.27482298036691344,-0.048083628366055176,-0.02621097521725139,-0.021872653148803784
ca_lddt,4zyx_A,0.8758671952428146,0.8274529236868187,0.8309547406673273,0.8633135117277834,0.2670465807730426,-0.08077304261645192,-0.032358771060455906,-0.048414271555996015
ca_lddt,1pxr_A,0.44720905739863087,0.42759347024749866,0.3830597975542683,0.37204522848282723,0.28756362998069157,-0.008601018079691056,0.011014569071441114,-0.01961558715113217
ca_lddt,5xrb_A,0.48078329676175285,0.478655495711151,0.6346083516191237,0.6590365050867745,0.286754438460004,-0.026555954518252583,-0.024428153467650777,-0.002127801050601804
ca_lddt,4f1j_A,0.6263485863095238,0.6101500496031745,0.5733739459325397,0.6076698908730159,0.34751674107142855,-0.05049448164682537,-0.034295944940476185,-0.016198536706349187
ca_lddt,1dua_A,0.7375216021144658,0.6279480532682729,0.7334172003659652,0.726771373386195,0.2911329673681,-0.10292772186642267,0.006645826979770268,-0.10957354884619293
ca_lddt,2ocg_A,0.8152789782003266,0.8086166330548353,0.689660760587727,0.6601843849034861,0.4518870642466148,0.02281403053874965,0.029476375684240858,-0.006662345145491207
ca_lddt,3voa_A,0.6271879864828948,0.6580096442267532,0.6655797926870942,0.6436572122868968,0.33292516231917074,0.052744238144055856,0.021922580400197417,0.03082165774385844
ca_lddt,1c91_A,0.5272246142805884,0.5288728919985647,0.5382635898815932,0.5399623250807318,0.4294604413347686,-5.045748116250248e-05,-0.0016987351991388417,0.0016482777179763393
ca_lddt,3f99_A,0.5634514435695538,0.5216535433070867,0.5194006999125109,0.543487532808399,0.38871391076115486,-0.0658847331583552,-0.024086832895888033,-0.04179790026246718
ca_lddt,3ah4_A,0.268198463737049,0.27494194355126833,0.2817859056806002,0.28189197034655233,0.22263531618435156,0.00663741514826723,-0.00010606466595214359,0.0067434798142193735
ca_lddt,7bwv_A,0.5446881982530977,0.5585516961202518,0.5364995937436522,0.5763254113345521,0.4048979280926264,-0.025962319723745703,-0.039825817590899835,0.013863497867154129
ca_lddt,4q3c_A,0.585118444540937,0.5814034833791674,0.5691308438268925,0.5708737395667486,0.242039368939065,-0.005457856901625868,-0.0017428957398562168,-0.003714961161769651
ca_lddt,2vi0_A,0.6817458181981255,0.5706197587335755,0.6520471770034532,0.6865610565496209,0.28898156868020985,-0.145639939010718,-0.034513879546168,-0.11112605946455001
ca_lddt,4n13_A,0.5816143023378821,0.5237094044218766,0.4150203639056384,0.4523696181106527,0.25856870834655665,-0.09525415212101977,-0.03734925420501429,-0.05790489791600547
ca_lddt,2c6z_A,0.37791463575286527,0.3514249330347341,0.36229855530672284,0.35850019760242396,0.23244631800816756,-0.02269134501383217,0.0037983577042989456,-0.026489702718131114
ca_lddt,5byl_A,0.4944683908045977,0.5794540229885058,0.5669300766283526,0.5265146072796935,0.3404094827586207,0.12540110153256703,0.040415469348659,0.08498563218390805
ca_lddt,2cex_A,0.4074479166666667,0.3420208333333334,0.38408854166666667,0.38961979166666666,0.2949375,-0.07095833333333333,-0.005531249999999997,-0.06542708333333334
ca_lddt,3ea3_A,0.3821744266568903,0.3486903743533342,0.3673927654894293,0.3579779217076052,0.19693266528168155,-0.024069208521732045,0.009414843781824103,-0.033484052303556146
ca_lddt,2iry_A,0.4392188479799337,0.39155021051688615,0.3720326077219385,0.3744681089312909,0.3378124160171997,-0.0501041386723999,-0.0024355012093523385,-0.04766863746304756
ca_lddt,5dxn_A,0.5565711964249441,0.43112685354458663,0.44082622384724757,0.48950081251269556,0.2557129798903108,-0.1741189315458054,-0.0486745886654479,-0.12544434288035752
ca_lddt,4jpx_A,0.2585070182900893,0.26020842194810717,0.25811120563353657,0.26381799706980485,0.26155536651070466,-0.004005387778250398,-0.00570679143626826,0.001701403658017862
ca_lddt,7k27_A,0.5779922202274087,0.605804907241173,0.5954667863554758,0.5879637941352482,0.3692100538599641,0.03531567923399167,0.007502992220227471,0.027812687013764197
ca_lddt,2bod_A,0.481140350877193,0.4765725288831835,0.4883451005562687,0.5006204535729567,0.46110397946084725,-0.016843175010697514,-0.012275353016688076,-0.0045678219940094395
ca_lddt,5trq_A,0.45169031719532554,0.4273905583379707,0.46862247263958445,0.43696670376553515,0.23107957707289928,0.007356010016694475,0.03165576887404931,-0.02429975885735484
ca_lddt,3wib_A,0.3284953733046014,0.37112857565386403,0.42915240630413654,0.44119977183419956,0.25278869311699836,0.030585836819199713,-0.012047365530062979,0.04263320234926269
ca_lddt,4i6k_A,0.749043887878364,0.7652045147147987,0.7128165663914929,0.7208444102420596,0.4463761018609207,0.008132782985868206,-0.008027843850566688,0.016160626836434894
ca_lddt,2ioy_A,0.907632981008851,0.8959998281343989,0.8961018733350521,0.8588500042966402,0.27333075534931683,0.025618716163959793,0.03725186903841193,-0.011633152874452138
ca_lddt,6ap7_A,0.6809530457443342,0.6376401880031645,0.6206605705244543,0.6873167667178556,0.2742216948206059,-0.10996905393457113,-0.06665619619340124,-0.043312857741169906
ca_lddt,6w2p_B,0.5493459067165904,0.5505939999075486,0.550686451255027,0.574197984560625,0.23006517819997227,-0.02226344011463971,-0.023511533305597947,0.0012480931909582365
ca_lddt,4jin_A,0.6531180400890869,0.7568936260473009,0.6666998090995865,0.6166215929578958,0.34930798600063634,0.15385380209990454,0.05007821614169053,0.10377558595821401
ca_lddt,3ita_A,0.38683936521614243,0.4566637943415195,0.3373590765474652,0.3513751256642252,0.25471240844463594,0.05580838000861702,-0.014016049116760002,0.06982442912537702
ca_lddt,5obx_A,0.7438553727401991,0.6311276999119778,0.6825275915769518,0.7200766808856388,0.2610197034328661,-0.15027676213690838,-0.03754908930868711,-0.11272767282822127
ca_lddt,3fjl_A,0.5741303061446946,0.605141860537544,0.5775522439191504,0.5733867451493351,0.2906194524899561,0.03517705316266471,0.0041654987698153305,0.031011554392849378
ca_lddt,1v79_A,0.7372329165839783,0.7460640338691539,0.6416493021102071,0.6161895548058477,0.2649583250644969,0.034290864589534974,0.02545974730435933,0.008831117285175641
ca_lddt,7kk6_A,0.2729913956866689,0.2621149476664059,0.28381197154244425,0.2699417067083846,0.3097273438373003,0.002993816813796716,0.013870264834059676,-0.01087644802026296
ca_lddt,3tgh_A,0.5240532241555783,0.5161871185412639,0.5860627772091437,0.5938814966450585,0.2948652337086319,-0.01568482505022939,-0.007818719435914945,-0.007866105614314445
ca_lddt,6xqx_A,0.6226994936266806,0.4106163785577091,0.326444910075083,0.4786799371398638,0.19164484023048717,-0.3643181421337524,-0.1522350270647809,-0.21208311506897157
ca_lddt,6l1h_A,0.6495877151051626,0.6476856277884003,0.6621703712555768,0.6374233189929891,0.4125836520076482,0.02284496494582537,0.024747052262587627,-0.0019020873167622614
ca_lddt,7a16_A,0.28907582316673225,0.30943362193362195,0.3004189623507805,0.2936712908303818,0.21922963400236128,0.0271054702872885,0.0067476715203988,0.0203577987668897
ca_lddt,1zze_A,0.4557313568825343,0.6132166386319035,0.6027999719652368,0.5412855691056911,0.316994322960471,0.21899968460891503,0.06151440285954582,0.15748528174936918
ca_lddt,4pam_A,0.5958056729028365,0.49351237175618595,0.4574683162341581,0.48009454838060756,0.2677429088714544,-0.12491953329309995,-0.022626232146449366,-0.10229330114665058
ca_lddt,3m10_A,0.31156270376005213,0.35440665072810257,0.3277729479098747,0.3309923567340433,0.3299011084546838,0.03962453814388178,-0.0032194088241686383,0.04284394696805042
ca_lddt,1z2n_A,0.3201550387596899,0.3236541774332472,0.3055663221360896,0.32569982773471146,0.29728682170542636,-0.01663436692506462,-0.02013350559862188,0.0034991386735572596
ca_lddt,4lv8_A,0.366497765579366,0.3624863647559731,0.37172754143354797,0.3708170590098174,0.2893750659769872,-0.0031009183996621816,0.0009104824237306149,-0.004011400823392797
ca_lddt,4ihm_A,0.47357234081372007,0.43587848932676515,0.47775041050903116,0.46035851122058014,0.26685823754789273,-0.020301952198503947,0.017391899288451012,-0.037693851486954956
ca_lddt,1dvn_A,0.29517047212424974,0.3039879957923396,0.29887924633376645,0.2812480663325289,0.24586968628178948,0.0264487036693274,0.017631180001237545,0.008817523668089855
ca_lddt,6t8d_A,0.32141010011452215,0.31315342273449337,0.3147604270567808,0.3023985001292992,0.29225313088773136,0.00410524954745282,0.012361926927481634,-0.008256677380028813
ca_lddt,1jcf_A,0.5632949300637705,0.5706232604023536,0.5840864249726949,0.5825185850685269,0.2897949476799493,0.00889617024275092,0.0015678399041679874,0.0073283303385829335
ca_lddt,6ijn_A,0.6189454963908358,0.6633190361613838,0.6649492624751544,0.6451860375911008,0.23250339993723193,0.06413676465460129,0.019763224884053448,0.044373539770547844
ca_lddt,4fk9_A,0.6252537212449255,0.624182453766351,0.6038142760487144,0.6089262892798075,0.234212900315742,-0.006183280709667745,-0.005112013231093078,-0.0010712674785746668
ca_lddt,1woo_A,0.4101066112156319,0.5258606462686074,0.4437650592467901,0.4580692807868765,0.26081790276264977,0.10144981351288906,-0.014304221540086473,0.11575403505297555
ca_lddt,6ch1_A,0.38921853301350834,0.3903442326305601,0.3984976644363085,0.4000915288473677,0.39130160333291253,-0.0004681647940074918,-0.0015938644110592148,0.001125699617051723
ca_lddt,2d5j_A,0.49194790849103226,0.5098180285456818,0.5483161826691084,0.5219652044998692,0.3808101508677073,0.044221098223888845,0.02635097816923926,0.01787012005464959
ca_lddt,1hb1_A,0.31873260667903525,0.31262561842918984,0.3320626546072975,0.33062770562770566,0.22869318181818182,-0.004672039270253549,0.0014349489795918342,-0.006106988249845384
residue_ca_lddt,3gxb_A,0.6447557470264517,0.621169043520383,0.6126835713750356,0.6436749838979265,0.28731430194422214,-0.054578116028959456,-0.03099141252289091,-0.023586703506068545
residue_ca_lddt,6a89_A,0.43338798436662335,0.4910932070299266,0.5318822063530946,0.5394931361162959,0.2607745866112063,0.0500942929001019,-0.007610929763201398,0.0577052226633033
residue_ca_lddt,4xbc_A,0.29438919850699213,0.2843636289205192,0.29043053663011104,0.2930349871588183,0.25911274234836906,-0.012630020115180227,-0.0026044505287072714,-0.010025569586472957
residue_ca_lddt,6q3v_A,0.5000810187524526,0.5306885413082555,0.44015646939879655,0.47399103289226563,0.3232174434449217,-0.0032270409376661626,-0.03383456349346905,0.030607522555802884
residue_ca_lddt,7nuw_A,0.5896683019130466,0.5289894237334274,0.588186469977471,0.5670934048055635,0.3783085593228426,-0.03958581300771169,0.02109306517190755,-0.060678878179619235
residue_ca_lddt,2obi_A,0.6274283586661878,0.5717103294437618,0.573359913827041,0.5194127601882513,0.29292830375250745,-0.0017708755836363943,0.053947153638789686,-0.05571802922242608
residue_ca_lddt,3qzq_A,0.45748800970916553,0.43316443880336486,0.42602079253410846,0.42970758221681354,0.26488209151137765,-0.028010360588505766,-0.0036867896827050737,-0.02432357090580069
residue_ca_lddt,4woh_A,0.5947253373714412,0.5910691078565435,0.5683980439962917,0.6230752749159633,0.3582759886348645,-0.05833346043456914,-0.054677230919671554,-0.00365622951489758
residue_ca_lddt,6ndw_A,0.35384785635425614,0.35320235534446676,0.3615586375784019,0.3798289223365198,0.34873461465132105,-0.018915785767907256,-0.01827028475811791,-0.0006455010097893473
residue_ca_lddt,3hny_A,0.4082731676673265,0.27768335882508827,0.3849013039438373,0.45041249729784466,0.24361954718108855,-0.19610100219624568,-0.06551119335400743,-0.13058980884223823
residue_ca_lddt,1wba_A,0.28482512926729525,0.27437639981625406,0.29964184894076373,0.29337616735421096,0.2674312121329896,-0.004183047864488397,0.006265681586552815,-0.010448729451041213
residue_ca_lddt,1yn9_A,0.794069937219193,0.7953495269854333,0.701029643712013,0.7534629938027897,0.33128614827265773,-0.051153760324536446,-0.05243335009077658,0.0012795897662401339
residue_ca_lddt,1a44_A,0.3424128451655449,0.30303681517213976,0.309415571156793,0.27437953583255426,0.2518629458115244,-0.004339994669166449,0.03503603532423874,-0.03937602999340519
residue_ca_lddt,4xje_A,0.6567467589930227,0.6739280804048562,0.599821623309104,0.6321146079023754,0.36329372756269435,-0.015111663181437788,-0.03229298459327131,0.01718132141183352
residue_ca_lddt,1ccz_A,0.7024937636146374,0.6268227798076672,0.6690266291027328,0.6709106801507834,0.22151716984757538,-0.07755503485502081,-0.0018840510480505241,-0.0756709838069703
residue_ca_lddt,2p3k_A,0.30969008267378156,0.32149416488099597,0.31171319966873473,0.31980915186642905,0.3112708271897085,0.003708130009520074,-0.008095952197694331,0.011804082207214406
residue_ca_lddt,6ibj_A,0.23870388474419627,0.2481915836317182,0.25546167602249775,0.2546565845685707,0.23516280013456717,0.010292790341448982,0.0008050914539270843,0.009487698887521897
residue_ca_lddt,1j84_A,0.4004273878047617,0.389334420001787,0.41661025520967043,0.40780445614308936,0.28559658162964574,-0.0022871687363936466,0.008805799066581086,-0.011092967802974732
residue_ca_lddt,3esx_A,0.6833635841973154,0.6685064528313589,0.6718994556365723,0.66710305166913,0.5862893021984196,-0.010060727398514177,0.004796403967442242,-0.014857131365956419
residue_ca_lddt,4p27_A,0.3730421269927791,0.3784667635118221,0.36106760366601925,0.3348110025876256,0.2781358905344683,0.03168123759743666,0.02625660107839366,0.005424636519042995
residue_ca_lddt,6fpc_A,0.5658590336921191,0.535353281816581,0.4818585209412148,0.4408191556651187,0.34231262434013343,0.010533613400558093,0.04103936527609609,-0.030505751875538
residue_ca_lddt,7c82_A,0.7670127786265649,0.7715746296001975,0.7434348062568459,0.7553414624918765,0.4989617278167645,-0.007344805261398006,-0.011906656235030602,0.004561850973632597
residue_ca_lddt,1bk7_A,0.2675121342315979,0.2758321630931169,0.26956809265739584,0.27228693066272397,0.27827468141449,0.0056011908561908975,-0.002718838005328105,0.008320028861519002
residue_ca_lddt,6ht1_A,0.3137333310323535,0.32862998884367584,0.334329516707478,0.350629776752015,0.3617396596220274,-0.0014036022332147753,-0.01630026004453707,0.014896657811322295
residue_ca_lddt,5d6p_A,0.5734454139830945,0.5877193926170566,0.600638645036497,0.6052844430881739,0.44122732911622925,0.009628180582285317,-0.004645798051676864,0.014273978633962181
residue_ca_lddt,1lxz_A,0.2820042434032392,0.29734660201743807,0.2762331880286647,0.26463897928780583,0.22151469317278738,0.02693656735505776,0.011594208740858864,0.015342358614198895
residue_ca_lddt,5kdi_A,0.44406456595775273,0.4463859914534806,0.4421521787398977,0.43693505591901544,0.4419079145366607,0.007538548316610087,0.005217122820882251,0.0023214254957278357
residue_ca_lddt,7np5_A,0.38391191897211785,0.3764130189977468,0.3641346876085583,0.3720684330550148,0.3368166170931668,-0.01543264542082746,-0.00793374544645641,-0.00749889997437105
residue_ca_lddt,5nl7_A,0.46562923646729354,0.5734461076438696,0.44386548878715576,0.5044418508523437,0.5286112312036718,0.0472405091113881,-0.06057636206518799,0.10781687117657608
residue_ca_lddt,3eii_A,0.43085681962866484,0.3361518235300829,0.4157379389871796,0.39151665834480825,0.2119089926316154,-0.07048371545621059,0.024221280642371324,-0.0947049960985819
residue_ca_lddt,3f95_A,0.421232595719115,0.37200833468215877,0.3678471873616214,0.3305739209795089,0.28527534706411983,-0.011950994654843746,0.03727326638211246,-0.04922426103695621
residue_ca_lddt,3zj0_A,0.6566813819992169,0.635759746718061,0.6016145911557755,0.5753572681568581,0.2796906631201941,0.0053356877177615876,0.02625732299891746,-0.02092163528115587
residue_ca_lddt,2nlr_A,0.2366885200872828,0.2508027077522152,0.25066194651166535,0.2540366752657163,0.22269434418330028,0.0107394589108814,-0.0033747287540509215,0.014114187664932323
residue_ca_lddt,1m1u_A,0.693579015933396,0.5994715737138788,0.6905524404795527,0.6920046638768275,0.250585229997291,-0.0955596656167918,-0.001452223397274725,-0.09410744221951707
residue_ca_lddt,2a7m_A,0.6273848666584549,0.5865989972708286,0.5854206509508096,0.5800870333703058,0.27628680959921925,-0.03545225180712258,0.005333617580503824,-0.040785869387626406
residue_ca_lddt,3n36_A,0.303364178978127,0.34797439616334946,0.3645054155693412,0.31443504190000626,0.24316389865533103,0.09468059085455732,0.05007037366933486,0.04461021718522245
residue_ca_lddt,1xa1_A,0.40439036512088805,0.43084807399170777,0.39364068272500324,0.3676986235699468,0.274623957073728,0.05239976802587612,0.025942059155056457,0.026457708870819663
residue_ca_lddt,6j5q_A,0.3674902862483361,0.37606409347259784,0.3358673666030078,0.32845097675387797,0.3210627446487205,0.015990197073391565,0.0074163898491298175,0.008573807224261746
residue_ca_lddt,2erf_A,0.3239472822346921,0.3433881122975911,0.353030578114633,0.3445180489472586,0.2836008112356239,0.02795335923027344,0.008512529167374439,0.019440830062899
residue_ca_lddt,4dr9_A,0.3095918914684912,0.30063509115782433,0.31458555370275515,0.30974054242586907,0.30442465964153526,-0.00411178903378077,0.0048450112768861535,-0.008956800310666924
residue_ca_lddt,1h5y_A,0.8565895808526829,0.8232806068671619,0.8236334971644638,0.8165502954817162,0.4930439476069381,-0.02622577230277327,0.007083201682747638,-0.03330897398552091
residue_ca_lddt,1g69_A,0.8500425456878524,0.8296480769174925,0.8273696870214994,0.8511294391789438,0.2930257593777919,-0.04415422092780432,-0.02375975215744447,-0.020394468770359848
residue_ca_lddt,4zyx_A,0.876618841011528,0.8310016684273943,0.8352906975157036,0.8649698996753368,0.2824575271779662,-0.0752963747437667,-0.029679202159633027,-0.04561717258413367
residue_ca_lddt,1pxr_A,0.45722222248743744,0.43905182886548566,0.3931378612664562,0.3827032866037953,0.30624178900939464,-0.007735818959290837,0.010434574662660992,-0.01817039362195183
residue_ca_lddt,5xrb_A,0.4825527405136261,0.4822519461320458,0.6250193302900965,0.6507835891811325,0.3060390881924922,-0.0260650532726166,-0.02576425889103619,-0.00030079438158040855
residue_ca_lddt,4f1j_A,0.6145870655969551,0.6027924060105541,0.5682103189821361,0.5989266531950109,0.3430020150278925,-0.04251099379927568,-0.030716334212874768,-0.011794659586400913
residue_ca_lddt,1dua_A,0.7147157272693369,0.6156374441424447,0.7085762856142135,0.7018649013454179,0.31006851930133505,-0.09236689885809657,0.0067113842687956575,-0.09907828312689222
residue_ca_lddt,2ocg_A,0.8093308841345997,0.811506783026592,0.692432295173295,0.666315266911038,0.4627707317511868,0.02829292715424911,0.026117028262256897,0.0021758988919922118
residue_ca_lddt,3voa_A,0.616278636564563,0.6454339776815924,0.6534827859293499,0.6333325189534369,0.3407632792657487,0.04930560809294249,0.020150266975913194,0.029155341117029294
residue_ca_lddt,1c91_A,0.5183059350707141,0.5209402731141989,0.5303579026541524,0.5310174095142338,0.4295021109259238,0.0019748311834034693,-0.0006595068600812048,0.002634338043484674
residue_ca_lddt,3f99_A,0.5695254179972697,0.5342016550724901,0.534227648494469,0.5573572439508822,0.4143138874669864,-0.05845335838119287,-0.023129595456413122,-0.035323762924779754
residue_ca_lddt,3ah4_A,0.2711505101194691,0.27755726275429726,0.28429983739346437,0.2843180701019441,0.22821798382352684,0.006388519926348368,-1.8232708479763254e-05,0.006406752634828132
residue_ca_lddt,7bwv_A,0.5254905319158247,0.5392884435823325,0.5189831430247156,0.5543156190703883,0.4044617508485789,-0.021534564379164917,-0.03533247604567271,0.01379791166650779
residue_ca_lddt,4q3c_A,0.5811665010353501,0.5776897803509428,0.5678418488734716,0.5705984097244753,0.2595071870076544,-0.006233281535410973,-0.0027565608510037123,-0.0034767206844072604
residue_ca_lddt,2vi0_A,0.6679345323232327,0.5653926350653381,0.6426604842496458,0.6753803392921968,0.29785120018461736,-0.1352617523004457,-0.032719855042550955,-0.10254189725789474
residue_ca_lddt,4n13_A,0.5918291695697926,0.5374713327487655,0.4295838409429318,0.4673524854893503,0.27003937231889574,-0.09212648136744576,-0.03776864454641852,-0.05435783682102724
residue_ca_lddt,2c6z_A,0.39470532872955744,0.36963756400730113,0.3794203118418275,0.3744040286054771,0.2487004102733841,-0.020051481485905954,0.0050162832363504035,-0.025067764722256358
residue_ca_lddt,5byl_A,0.51674889004825,0.5991270262900011,0.5793440728981037,0.5403592667068383,0.36650345316994565,0.12136294243301658,0.038984806191265396,0.08237813624175118
residue_ca_lddt,2cex_A,0.4309378356504789,0.3656976185485867,0.40624005918117506,0.41032240110176277,0.3190595729429433,-0.06932255902247987,-0.004082341920587716,-0.06524021710189215
residue_ca_lddt,3ea3_A,0.37992407794274435,0.34822136769102313,0.3651659667005119,0.3570917371706656,0.2105200126937919,-0.02362848072187501,0.00807422952984623,-0.03170271025172124
residue_ca_lddt,2iry_A,0.4542465178883232,0.4057676219927191,0.38867573326823585,0.3895771378213657,0.3580182213930693,-0.049380300448733955,-0.000901404553129842,-0.04847889589560411
